type,timestamp,positions,velocities,torques
STATE_MOTOR,0.7099999841302633,"[0.11306822299957275, 0.12114088237285614, 0.6504747867584229, 0.10523928701877594, 0.05063386261463165, 0.5631133317947388]","[0.1368868201971054, -0.0027295611798763275, -0.08112125098705292, -0.028818920254707336, -0.16186518967151642, -0.12380401045084]","[-0.0013419315218925476, -0.4801902770996094, -0.3322707414627075, -0.07925307750701904, 0.0002143339952453971, 0.0035099065862596035]"
STATE_MOTOR,0.7149999840185046,"[0.11370038241147995, 0.12143158912658691, 0.6501553058624268, 0.10508609563112259, 0.04993683099746704, 0.562580943107605]","[0.11870048940181732, -0.020974744111299515, -0.06924621015787125, -0.022260203957557678, -0.1271178275346756, -0.0971544086933136]","[-0.04180885851383209, -0.47717756032943726, -0.3270505666732788, -0.07772128283977509, 0.0006452227244153619, 0.003458268940448761]"
STATE_MOTOR,0.7199999839067459,"[0.11422132700681686, 0.12164434045553207, 0.6498915553092957, 0.10496192425489426, 0.049389827996492386, 0.5621632933616638]","[0.09511984139680862, -0.034939903765916824, -0.058646682649850845, -0.016877956688404083, -0.09974432736635208, -0.07624518126249313]","[-0.0537126325070858, -0.4714147746562958, -0.3241345286369324, -0.07688508182764053, 0.000727546401321888, 0.0034000263549387455]"
STATE_MOTOR,0.7249999837949872,"[0.11483249068260193, 0.12201382964849472, 0.6495109796524048, 0.10464116185903549, 0.04823340103030205, 0.5612140893936157]","[0.1328865885734558, 0.006170459091663361, -0.0954563245177269, -0.05246254801750183, -0.21191883087158203, -0.17326410114765167]","[0.08882185071706772, -0.4459493160247803, -0.3543352782726288, -0.08738309144973755, -0.0025207879953086376, 0.0032067953143268824]"
STATE_MOTOR,0.7299999836832285,"[0.11550786346197128, 0.1223566010594368, 0.6490986347198486, 0.10438207536935806, 0.047320056706666946, 0.5604686737060547]","[0.13288243114948273, -0.011265493929386139, -0.08865772187709808, -0.04193541407585144, -0.16660359501838684, -0.1359669268131256]","[-0.0012978650629520416, -0.4814424514770508, -0.33331602811813354, -0.07951232045888901, 0.00023574777878820896, 0.0035173685755580664]"
STATE_MOTOR,0.7349999835714698,"[0.11612162739038467, 0.1226063072681427, 0.6487401723861694, 0.1041707918047905, 0.046602655202150345, 0.5598839521408081]","[0.11525775492191315, -0.02891910821199417, -0.07705159485340118, -0.032988350838422775, -0.1308247298002243, -0.10668844729661942]","[-0.04064631834626198, -0.4761827290058136, -0.32573699951171875, -0.07728499919176102, 0.0006496657151728868, 0.0034357868134975433]"
STATE_MOTOR,0.7399999834597111,"[0.11662754416465759, 0.12278210371732712, 0.6484386920928955, 0.10399936884641647, 0.04603970795869827, 0.5594252347946167]","[0.09238238632678986, -0.041955482214689255, -0.06595608592033386, -0.025564996525645256, -0.10264784842729568, -0.0837206244468689]","[-0.05226251482963562, -0.4689271152019501, -0.3212597966194153, -0.07599204033613205, 0.0007267118198797107, 0.0033583620097488165]"
STATE_MOTOR,0.7449999833479524,"[0.117219939827919, 0.12310891598463058, 0.6480323076248169, 0.10359450429677963, 0.04485228285193443, 0.558394730091095]","[0.12879407405853271, -0.002498667687177658, -0.10157132148742676, -0.06818059831857681, -0.21756722033023834, -0.18806535005569458]","[0.08604587614536285, -0.4506443440914154, -0.35804685950279236, -0.08882953226566315, -0.002501789014786482, 0.003258606418967247]"
STATE_MOTOR,0.7499999832361937,"[0.11787459254264832, 0.12340836226940155, 0.6475844979286194, 0.10326546430587769, 0.04391469061374664, 0.557585597038269]","[0.12881627678871155, -0.019832488149404526, -0.09616978466510773, -0.05490390583872795, -0.17101295292377472, -0.1475643813610077]","[-0.001248292624950409, -0.4827403128147125, -0.33447685837745667, -0.07982135564088821, 0.0002562274457886815, 0.0035248263739049435]"
STATE_MOTOR,0.754999983124435,"[0.11846968531608582, 0.12361683696508408, 0.647187352180481, 0.10299672931432724, 0.043178338557481766, 0.5569509863853455]","[0.11176367104053497, -0.03688209503889084, -0.08483672142028809, -0.04359952360391617, -0.13427361845970154, -0.11577627807855606]","[-0.039464257657527924, -0.4752342104911804, -0.32454586029052734, -0.07690025866031647, 0.0006529149832203984, 0.0034134844318032265]"
STATE_MOTOR,0.7599999830126762,"[0.11896035075187683, 0.12375551462173462, 0.6468483209609985, 0.10277856141328812, 0.04260055720806122, 0.5564532279968262]","[0.08960521221160889, -0.048979178071022034, -0.07325482368469238, -0.03415990620851517, -0.10534936189651489, -0.09084562212228775]","[-0.050791747868061066, -0.4664872884750366, -0.3185136616230011, -0.07515182346105576, 0.000724676763638854, 0.003317004069685936]"
STATE_MOTOR,0.7649999829009175,"[0.11953364312648773, 0.12403902411460876, 0.6464167833328247, 0.10229043662548065, 0.041384290903806686, 0.5553451180458069]","[0.1246185451745987, -0.01129278913140297, -0.10757826268672943, -0.08375341445207596, -0.22282081842422485, -0.2022024542093277]","[0.08317036181688309, -0.4554792046546936, -0.3618351221084595, -0.09030947834253311, -0.0024786381982266903, 0.0033116894774138927]"
STATE_MOTOR,0.7699999827891588,"[0.12016711384057999, 0.12429444491863251, 0.6459342241287231, 0.10189209133386612, 0.040424153208732605, 0.5544751882553101]","[0.12465822696685791, -0.028500575572252274, -0.10358575731515884, -0.06775553524494171, -0.17511297762393951, -0.1586424708366394]","[-0.001216702163219452, -0.4840783178806305, -0.3357575833797455, -0.08018100261688232, 0.0002761268988251686, 0.0035323132760822773]"
STATE_MOTOR,0.7749999826774001,"[0.12074310332536697, 0.12446116656064987, 0.6454989910125732, 0.10156642645597458, 0.039670176804065704, 0.5537928342819214]","[0.10818732529878616, -0.044916365295648575, -0.09255031496286392, -0.05411883071064949, -0.13747994601726532, -0.12446028739213943]","[-0.03826318308711052, -0.47432154417037964, -0.32348495721817017, -0.0765688493847847, 0.0006550325779244304, 0.0033913860097527504]"
STATE_MOTOR,0.7799999825656414,"[0.12121815234422684, 0.12456230819225311, 0.6451228857040405, 0.10130191594362259, 0.03907860070466995, 0.5532577037811279]","[0.08676110953092575, -0.05605226010084152, -0.08050520718097687, -0.04268282651901245, -0.1078607514500618, -0.09765096008777618]","[-0.049290332943201065, -0.4640868902206421, -0.31590133905410767, -0.07436543703079224, 0.0007213713834062219, 0.003275997005403042]"
STATE_MOTOR,0.7849999824538827,"[0.12177189439535141, 0.12480229139328003, 0.6446661949157715, 0.10073187202215195, 0.03783603385090828, 0.552076518535614]","[0.1203402429819107, -0.02010725438594818, -0.11357235908508301, -0.09908798336982727, -0.22760982811450958, -0.21549491584300995]","[0.08020767569541931, -0.46031859517097473, -0.36568352580070496, -0.09181384742259979, -0.002450686413794756, 0.0033654379658401012]"
STATE_MOTOR,0.789999982342124,"[0.12238365411758423, 0.1250135451555252, 0.6441491842269897, 0.1002652645111084, 0.036855343729257584, 0.5511494278907776]","[0.12039345502853394, -0.037170350551605225, -0.11096815764904022, -0.08041515946388245, -0.17884886264801025, -0.16905421018600464]","[-0.001192241907119751, -0.4854283928871155, -0.3371167480945587, -0.08057905733585358, 0.0002951734932139516, 0.003539388533681631]"
STATE_MOTOR,0.7949999822303653,"[0.12294004112482071, 0.12513844668865204, 0.6436760425567627, 0.09988351911306381, 0.03608531504869461, 0.5504223704338074]","[0.10451723635196686, -0.05293716490268707, -0.10022591054439545, -0.06448239833116531, -0.14040064811706543, -0.13262009620666504]","[-0.03703426569700241, -0.4734354615211487, -0.32252776622772217, -0.0762828141450882, 0.0006558325840160251, 0.0033692587167024612]"
STATE_MOTOR,0.7999999821186066,"[0.12339907139539719, 0.1252020299434662, 0.6432631015777588, 0.09957334399223328, 0.03548117354512215, 0.5498521327972412]","[0.08384155482053757, -0.06310467422008514, -0.08771715313196182, -0.05108170211315155, -0.11014827340841293, -0.10405129194259644]","[-0.04775014519691467, -0.4617230296134949, -0.31340494751930237, -0.07362750917673111, 0.0007166336290538311, 0.0032351866830140352]"
STATE_MOTOR,0.8049999820068479,"[0.12393294274806976, 0.1253981590270996, 0.6427817344665527, 0.0989229679107666, 0.034214772284030914, 0.5486024618148804]","[0.11600498855113983, -0.028985444456338882, -0.11947911232709885, -0.11413628607988358, -0.2319471389055252, -0.22795918583869934]","[0.07727773487567902, -0.465265154838562, -0.3695979118347168, -0.09334392100572586, -0.002420030767098069, 0.0034200618974864483]"
STATE_MOTOR,0.8099999818950891,"[0.12452274560928345, 0.12556485831737518, 0.6422308683395386, 0.09838935732841492, 0.03321548178792, 0.5476217269897461]","[0.11608490347862244, -0.04588565602898598, -0.11825807392597198, -0.09284482896327972, -0.18223056197166443, -0.17881906032562256]","[-0.00113590806722641, -0.48681390285491943, -0.3385859727859497, -0.08102500438690186, 0.0003128850366920233, 0.003546428633853793]"
STATE_MOTOR,0.8149999817833304,"[0.1250593513250351, 0.1256476640701294, 0.6417205929756165, 0.09795253723859787, 0.032430924475193024, 0.5468525886535645]","[0.10081537067890167, -0.060982197523117065, -0.10782242566347122, -0.07466262578964233, -0.14304423332214355, -0.14027056097984314]","[-0.03577817231416702, -0.4725888967514038, -0.32170015573501587, -0.07604976743459702, 0.0006553358398377895, 0.0033474357333034277]"
STATE_MOTOR,0.8199999816715717,"[0.12550221383571625, 0.12567353248596191, 0.6412714123725891, 0.09759751707315445, 0.031815409660339355, 0.5462494492530823]","[0.0808996930718422, -0.07016481459140778, -0.09487323462963104, -0.05933428183197975, -0.11221882700920105, -0.11004514247179031]","[-0.04618887975811958, -0.4594076871871948, -0.3110535740852356, -0.07294648140668869, 0.0007107156561687589, 0.00319495378062129]"
STATE_MOTOR,0.824999981559813,"[0.12601597607135773, 0.12582558393478394, 0.6407657861709595, 0.09686847776174545, 0.030527397990226746, 0.5449363589286804]","[0.11160500347614288, -0.03788957744836807, -0.12532682716846466, -0.12888847291469574, -0.23587776720523834, -0.23951932787895203]","[0.07424156367778778, -0.47026318311691284, -0.37357667088508606, -0.09489995241165161, -0.0023853734601289034, 0.0034755871165543795]"
STATE_MOTOR,0.8299999814480543,"[0.12658345699310303, 0.12594753503799438, 0.6401814818382263, 0.09626918286085129, 0.02951125241816044, 0.5439058542251587]","[0.11169854551553726, -0.054608214646577835, -0.12548069655895233, -0.1050352156162262, -0.18529346585273743, -0.1878773421049118]","[-0.0011074095964431763, -0.4882272779941559, -0.3401561975479126, -0.08151578158140182, 0.0003301161341369152, 0.0035533327609300613]"
STATE_MOTOR,0.8349999813362956,"[0.1270998865365982, 0.1259881556034088, 0.6396344304084778, 0.09577833861112595, 0.028713537380099297, 0.5430977940559387]","[0.09704025834798813, -0.06902000308036804, -0.11535590142011642, -0.08465313911437988, -0.14543795585632324, -0.1473674327135086]","[-0.03451076149940491, -0.471780002117157, -0.32099443674087524, -0.07586708664894104, 0.0006538610905408859, 0.0033258686307817698]"
STATE_MOTOR,0.8399999812245369,"[0.12752625346183777, 0.12597624957561493, 0.6391494274139404, 0.0953793078660965, 0.02808772586286068, 0.5424640774726868]","[0.07789662480354309, -0.07721127569675446, -0.10197493433952332, -0.0674373209476471, -0.11409333348274231, -0.1156098023056984]","[-0.0445994958281517, -0.457137793302536, -0.30883434414863586, -0.07231798022985458, 0.0007036341121420264, 0.0031551842112094164]"
STATE_MOTOR,0.8449999811127782,"[0.1280195713043213, 0.126084104180336, 0.6386197209358215, 0.09457326680421829, 0.026780882850289345, 0.5410928130149841]","[0.10713548958301544, -0.04680018499493599, -0.13110744953155518, -0.1433418095111847, -0.23929978907108307, -0.25011032819747925]","[0.07116974145174026, -0.4753064811229706, -0.3776077926158905, -0.09647814184427261, -0.0023464581463485956, 0.0035319910384714603]"
STATE_MOTOR,0.8499999810010195,"[0.12856435775756836, 0.12616121768951416, 0.6380026936531067, 0.0939096063375473, 0.025750072672963142, 0.540016770362854]","[0.10724388808012009, -0.06332334131002426, -0.1326177567243576, -0.11698475480079651, -0.1879579722881317, -0.19617395102977753]","[-0.001074027270078659, -0.4896622598171234, -0.34181565046310425, -0.08204715698957443, 0.0003462424501776695, 0.003559988923370838]"
STATE_MOTOR,0.8549999808892608,"[0.12906034290790558, 0.12615962326526642, 0.6374194025993347, 0.09336580336093903, 0.024940913543105125, 0.5391730070114136]","[0.09320680052042007, -0.07703536003828049, -0.12281171977519989, -0.09444878250360489, -0.1475193202495575, -0.1538681834936142]","[-0.03321792930364609, -0.4710076153278351, -0.3204118609428406, -0.07573424279689789, 0.0006510855164378881, 0.003304547630250454]"
STATE_MOTOR,0.8599999807775021,"[0.12947000563144684, 0.12610994279384613, 0.6368991136550903, 0.092923603951931, 0.024306150153279305, 0.538511335849762]","[0.07484608888626099, -0.08422888815402985, -0.10901233553886414, -0.07538504898548126, -0.1157231330871582, -0.12070435285568237]","[-0.04298233985900879, -0.4549153745174408, -0.3067528009414673, -0.07174301892518997, 0.0006952829426154494, 0.003115965984761715]"
STATE_MOTOR,0.8649999806657434,"[0.12994252145290375, 0.1261732429265976, 0.6363458037376404, 0.09204309433698654, 0.022982817143201828, 0.5370869040489197]","[0.10258053988218307, -0.05578886717557907, -0.13678334653377533, -0.1573329120874405, -0.24229344725608826, -0.2597828507423401]","[0.06799401342868805, -0.48045778274536133, -0.3816738426685333, -0.09806600213050842, -0.0023038035724312067, 0.0035886194091290236]"
STATE_MOTOR,0.8699999805539846,"[0.13046418130397797, 0.12620508670806885, 0.6356966495513916, 0.09131709486246109, 0.02193918265402317, 0.5359693169593811]","[0.10269366949796677, -0.07209321856498718, -0.13963276147842407, -0.1285628229379654, -0.19028666615486145, -0.2037476748228073]","[-0.0010621286928653717, -0.49111318588256836, -0.3435680866241455, -0.08262121677398682, 0.0003617643378674984, 0.0035665850155055523]"
STATE_MOTOR,0.8749999804422259,"[0.13093924522399902, 0.12616097927093506, 0.6350778937339783, 0.09072194993495941, 0.02112002857029438, 0.5350930094718933]","[0.08928442001342773, -0.08507917821407318, -0.13015340268611908, -0.1039493978023529, -0.1493372768163681, -0.15980377793312073]","[-0.03190631419420242, -0.47025930881500244, -0.31995058059692383, -0.0756513923406601, 0.0006472570821642876, 0.003283579833805561]"
STATE_MOTOR,0.8799999803304672,"[0.13133174180984497, 0.12607337534427643, 0.6345229744911194, 0.09023788571357727, 0.02047744393348694, 0.5344058275222778]","[0.07172135263681412, -0.09125612676143646, -0.11595578491687775, -0.08309873938560486, -0.11714652180671692, -0.12535780668258667]","[-0.04132707044482231, -0.45273035764694214, -0.3048121929168701, -0.07122272998094559, 0.0006856800755485892, 0.003077408531680703]"
STATE_MOTOR,0.8849999802187085,"[0.13178308308124542, 0.126092329621315, 0.6339465379714966, 0.08928491175174713, 0.01914001628756523, 0.5329342484474182]","[0.09794961661100388, -0.06470703333616257, -0.14240407943725586, -0.1709699183702469, -0.24484899640083313, -0.2683670222759247]","[0.06479443609714508, -0.48554864525794983, -0.3857644200325012, -0.09966859966516495, -0.0022580218501389027, 0.003645834978669882]"
STATE_MOTOR,0.8899999801069498,"[0.13228122889995575, 0.12607918679714203, 0.6332658529281616, 0.08849816024303436, 0.01808544434607029, 0.5317797660827637]","[0.09807160496711731, -0.0807749480009079, -0.14656862616539001, -0.13985180854797363, -0.19227194786071777, -0.21047046780586243]","[-0.001039460301399231, -0.492567777633667, -0.3453931510448456, -0.08322983980178833, 0.0003762701526284218, 0.0035727242939174175]"
STATE_MOTOR,0.8949999799951911,"[0.13273502886295319, 0.12599290907382965, 0.6326122283935547, 0.08785296976566315, 0.017257768660783768, 0.530874490737915]","[0.0853009894490242, -0.09303002059459686, -0.13741129636764526, -0.11321603506803513, -0.15088652074337006, -0.16507016122341156]","[-0.03056512400507927, -0.46954599022865295, -0.3196028470993042, -0.07561449706554413, 0.0006422563455998898, 0.0032628581393510103]"
STATE_MOTOR,0.8999999798834324,"[0.13311012089252472, 0.12586772441864014, 0.6320231556892395, 0.08732806891202927, 0.016608521342277527, 0.5301647186279297]","[0.06854841113090515, -0.09819462895393372, -0.1228233277797699, -0.09062545001506805, -0.11835925281047821, -0.1294827163219452]","[-0.03963632136583328, -0.4505998492240906, -0.30301111936569214, -0.07075536251068115, 0.0006748884916305542, 0.003039532108232379]"
STATE_MOTOR,0.9049999797716737,"[0.13354015350341797, 0.12584233283996582, 0.631423830986023, 0.08630506694316864, 0.015259841457009315, 0.528651773929596]","[0.09328824281692505, -0.07361914217472076, -0.1479107290506363, -0.18416278064250946, -0.24688434600830078, -0.2759062349796295]","[0.06160929054021835, -0.4907267391681671, -0.3898884057998657, -0.10128196328878403, -0.002208930440247059, 0.003703520866110921]"
STATE_MOTOR,0.909999979659915,"[0.13401463627815247, 0.12578417360782623, 0.6307123899459839, 0.08545950800180435, 0.014196570962667465, 0.5274648070335388]","[0.09342309832572937, -0.08944077789783478, -0.15336477756500244, -0.1507829874753952, -0.19384993612766266, -0.2163752019405365]","[-0.0010055005550384521, -0.49404460191726685, -0.3473064601421356, -0.08387799561023712, 0.0003895689733326435, 0.003578751813620329]"
STATE_MOTOR,0.9149999795481563,"[0.13444706797599792, 0.12565577030181885, 0.6300247311592102, 0.08476583659648895, 0.013362128287553787, 0.5265341401100159]","[0.08129537105560303, -0.10095096379518509, -0.14453710615634918, -0.12219579517841339, -0.15211649239063263, -0.16969183087348938]","[-0.029207265004515648, -0.4688692092895508, -0.31938260793685913, -0.0756276473402977, 0.000636132201179862, 0.0032426179386675358]"
STATE_MOTOR,0.9199999794363976,"[0.13480466604232788, 0.12549304962158203, 0.6294022798538208, 0.08420135080814362, 0.012707591988146305, 0.5258044600486755]","[0.06535734981298447, -0.10509738326072693, -0.1295788735151291, -0.09792378544807434, -0.11932186782360077, -0.13310348987579346]","[-0.037927862256765366, -0.44852137565612793, -0.3013596832752228, -0.07034368067979813, 0.0006630534771829844, 0.0030024962034076452]"
STATE_MOTOR,0.9249999793246388,"[0.13521313667297363, 0.1254233717918396, 0.6287804841995239, 0.08311118185520172, 0.011350243352353573, 0.5242560505867004]","[0.08856989443302155, -0.08251787722110748, -0.15334755182266235, -0.19683603942394257, -0.24844758212566376, -0.2823411226272583]","[0.05830954760313034, -0.4959724545478821, -0.3940854072570801, -0.10291661322116852, -0.002155925612896681, 0.0037620060611516237]"
STATE_MOTOR,0.9299999792128801,"[0.13566364347934723, 0.125320166349411, 0.6280388832092285, 0.08220909535884857, 0.010280304588377476, 0.5230414867401123]","[0.08870242536067963, -0.0980844497680664, -0.16007554531097412, -0.1612980216741562, -0.19505801796913147, -0.22140726447105408]","[-0.0010046400129795074, -0.4955621659755707, -0.34933191537857056, -0.08457287400960922, 0.00040230597369372845, 0.0035850226413458586]"
STATE_MOTOR,0.9349999791011214,"[0.13607434928417206, 0.125149667263031, 0.6273177266120911, 0.08146875351667404, 0.009440685622394085, 0.5220893025398254]","[0.07721815258264542, -0.1088411808013916, -0.15158598124980927, -0.1308458000421524, -0.15305645763874054, -0.17363376915454865]","[-0.027840234339237213, -0.4682425558567047, -0.31930240988731384, -0.0756945013999939, 0.0006290851160883904, 0.0032230610959231853]"
STATE_MOTOR,0.9399999789893627,"[0.13641412556171417, 0.12494946271181107, 0.6266623735427856, 0.08086613565683365, 0.00878210924565792, 0.5213426947593689]","[0.06210370361804962, -0.11196820437908173, -0.13627441227436066, -0.10496176034212112, -0.12005701661109924, -0.13619589805603027]","[-0.0361887626349926, -0.44649916887283325, -0.2998606264591217, -0.06998806446790695, 0.000650122994557023, 0.0029663960449397564]"
STATE_MOTOR,0.944999978877604,"[0.13680081069469452, 0.12483568489551544, 0.6260184645652771, 0.0797114446759224, 0.00741879316046834, 0.5197649002075195]","[0.08380895107984543, -0.09135515987873077, -0.15870511531829834, -0.20903074741363525, -0.24951693415641785, -0.2876976728439331]","[0.05502604693174362, -0.5011333227157593, -0.3982176184654236, -0.10453314334154129, -0.002100218553096056, 0.003819693811237812]"
STATE_MOTOR,0.9499999787658453,"[0.1372271329164505, 0.12468772381544113, 0.6252474188804626, 0.07875494658946991, 0.0063443114049732685, 0.5185273289680481]","[0.08394571393728256, -0.10663975775241852, -0.1666562259197235, -0.17142139375209808, -0.1958790123462677, -0.2256002575159073]","[-0.0009874701499938965, -0.4970290958881378, -0.35137343406677246, -0.0852838084101677, 0.00041386811062693596, 0.0035903563257306814]"
STATE_MOTOR,0.9549999786540866,"[0.13761591911315918, 0.12447550147771835, 0.6244934797286987, 0.07796968519687653, 0.005501181352883577, 0.5175570249557495]","[0.07311104238033295, -0.1166282594203949, -0.1584889143705368, -0.1391761302947998, -0.15369322896003723, -0.17691627144813538]","[-0.026450246572494507, -0.46761178970336914, -0.3193015158176422, -0.07579520344734192, 0.0006209660787135363, 0.0032035280019044876]"
STATE_MOTOR,0.9599999785423279,"[0.1379377245903015, 0.12423824518918991, 0.6238060593605042, 0.0773303285241127, 0.004839867819100618, 0.5167962908744812]","[0.05882700905203819, -0.11873462796211243, -0.142825186252594, -0.11174272745847702, -0.12055452167987823, -0.13876254856586456]","[-0.03442273288965225, -0.4445064067840576, -0.29847991466522217, -0.0696772113442421, 0.0006361682899296284, 0.002930937334895134]"
STATE_MOTOR,0.9649999784305692,"[0.13830231130123138, 0.12408054620027542, 0.6231406331062317, 0.07611430436372757, 0.0034731109626591206, 0.5151951313018799]","[0.0789656788110733, -0.10016021132469177, -0.16391530632972717, -0.22064341604709625, -0.2501243054866791, -0.29192885756492615]","[0.05157357454299927, -0.5063809752464294, -0.40239086747169495, -0.10615894198417664, -0.0020401545334607363, 0.003877929411828518]"
STATE_MOTOR,0.9699999783188105,"[0.13870395720005035, 0.12388789653778076, 0.622340977191925, 0.07510597258806229, 0.0023960741236805916, 0.5139394998550415]","[0.07908321171998978, -0.11515506356954575, -0.17306962609291077, -0.1810770332813263, -0.1963377743959427, -0.22890503704547882]","[-0.001023460179567337, -0.4985300302505493, -0.3535189926624298, -0.08603774756193161, 0.00042512896470725536, 0.003595934249460697]"
STATE_MOTOR,0.9749999782070518,"[0.1390703171491623, 0.12363408505916595, 0.6215554475784302, 0.07427782565355301, 0.0015509907389059663, 0.5129550695419312]","[0.06889927387237549, -0.12436673790216446, -0.1652355045080185, -0.14713424444198608, -0.15404602885246277, -0.1795043796300888]","[-0.025047603994607925, -0.46702975034713745, -0.3194422721862793, -0.07594871520996094, 0.0006119573954492807, 0.003184799337759614]"
STATE_MOTOR,0.979999978095293,"[0.13937366008758545, 0.12335992604494095, 0.6208367943763733, 0.07360337674617767, 0.0008881628746166825, 0.5121831893920898]","[0.055458392947912216, -0.12544849514961243, -0.149251788854599, -0.11822773516178131, -0.12082929909229279, -0.14079195261001587]","[-0.032614052295684814, -0.4425790011882782, -0.29726964235305786, -0.06942634284496307, 0.0006210636347532272, 0.0028966849204152822]"
STATE_MOTOR,0.9849999779835343,"[0.1397159844636917, 0.12315859645605087, 0.6201502084732056, 0.07232929766178131, -0.00047934785834513605, 0.5105651021003723]","[0.07410982996225357, -0.10889047384262085, -0.1690603792667389, -0.2316574603319168, -0.25024092197418213, -0.29499590396881104]","[0.0482720285654068, -0.5116255283355713, -0.40659746527671814, -0.1077919453382492, -0.001979248132556677, 0.003936381544917822]"
STATE_MOTOR,0.9899999778717756,"[0.14009296894073486, 0.12292157858610153, 0.619322657585144, 0.07127175480127335, -0.0015568305971100926, 0.509296178817749]","[0.07423601299524307, -0.12358619272708893, -0.17938734591007233, -0.1902499943971634, -0.1964125782251358, -0.23129773139953613]","[-0.0009928159415721893, -0.5000446438789368, -0.3557458519935608, -0.08682690560817719, 0.00043459516018629074, 0.0036014833021909]"
STATE_MOTOR,0.9949999777600169,"[0.14043700695037842, 0.12262651324272156, 0.6185058951377869, 0.0704028531908989, -0.0024022147990763187, 0.5083014369010925]","[0.06471122801303864, -0.13201811909675598, -0.17188610136508942, -0.15470638871192932, -0.15409795939922333, -0.1813686341047287]","[-0.023613693192601204, -0.46648868918418884, -0.31970930099487305, -0.07614937424659729, 0.0006018250714987516, 0.003166795475408435]"
STATE_MOTOR,0.9999999776482582,"[0.14072205126285553, 0.12231576442718506, 0.6177566051483154, 0.06969498097896576, -0.0030652631539851427, 0.5075216293334961]","[0.0521136149764061, -0.13208454847335815, -0.15558794140815735, -0.12440837919712067, -0.12086838483810425, -0.14224672317504883]","[-0.03079044446349144, -0.44070544838905334, -0.2962007522583008, -0.06922607123851776, 0.0006051617674529552, 0.002863475587219]"
STATE_MOTOR,1.0049999775364995,"[0.14104190468788147, 0.12207122892141342, 0.6170492172241211, 0.06836571544408798, -0.004431011155247688, 0.5058932304382324]","[0.0691830962896347, -0.11751822382211685, -0.17409303784370422, -0.24215742945671082, -0.24989724159240723, -0.2968669533729553]","[0.044713396579027176, -0.516788899898529, -0.41073721647262573, -0.10940520465373993, -0.0019131358712911606, 0.003994341008365154]"
STATE_MOTOR,1.0099999774247408,"[0.1413937360048294, 0.12179029732942581, 0.6161946058273315, 0.06726124882698059, -0.005506958346813917, 0.504616379737854]","[0.06927665323019028, -0.13189736008644104, -0.18554086983203888, -0.19900327920913696, -0.19612635672092438, -0.2327554076910019]","[-0.0010583288967609406, -0.5015159845352173, -0.3579902648925781, -0.0876300185918808, 0.0004442990757524967, 0.0036062223371118307]"
STATE_MOTOR,1.014999977312982,"[0.14171487092971802, 0.12145452946424484, 0.6153478026390076, 0.06635343283414841, -0.006351089105010033, 0.5036154985427856]","[0.06040424481034279, -0.13954153656959534, -0.17835941910743713, -0.1619374305009842, -0.15386664867401123, -0.18250778317451477]","[-0.022183984518051147, -0.46594950556755066, -0.3200596868991852, -0.0763825848698616, 0.0005910880863666534, 0.0031489403918385506]"
STATE_MOTOR,1.0199999772012234,"[0.14198102056980133, 0.12110774964094162, 0.6145688891410828, 0.06561365723609924, -0.007013138849288225, 0.5028306841850281]","[0.04866102710366249, -0.13859499990940094, -0.16176094114780426, -0.1303120106458664, -0.12068529427051544, -0.14314085245132446]","[-0.028925228863954544, -0.43887194991111755, -0.2952651381492615, -0.06907223165035248, 0.0005882233381271362, 0.002831119578331709]"
STATE_MOTOR,1.0249999770894647,"[0.14227819442749023, 0.12082035839557648, 0.6138412952423096, 0.06423304975032806, -0.008374226279556751, 0.5011982917785645]","[0.06423242390155792, -0.1260761320590973, -0.17899774014949799, -0.2519475519657135, -0.24902431666851044, -0.2975844740867615]","[0.04131181538105011, -0.5220081210136414, -0.4149003326892853, -0.11101600527763367, -0.0018460691208019853, 0.004052173811942339]"
STATE_MOTOR,1.029999976977706,"[0.14260488748550415, 0.12049579620361328, 0.6129604578018188, 0.06308478116989136, -0.009446361102163792, 0.4999183416366577]","[0.06432285904884338, -0.1401318907737732, -0.19153639674186707, -0.20718511939048767, -0.19542576372623444, -0.2333083152770996]","[-0.0010528340935707092, -0.5030078291893005, -0.36032360792160034, -0.08846975862979889, 0.00045207724906504154, 0.003611188381910324]"
STATE_MOTOR,1.0349999768659472,"[0.1429031640291214, 0.1201196014881134, 0.6120843887329102, 0.0621405728161335, -0.010287457145750523, 0.49891504645347595]","[0.05611148476600647, -0.1469845026731491, -0.18467947840690613, -0.16871269047260284, -0.15331090986728668, -0.18293163180351257]","[-0.020719891414046288, -0.46545568108558655, -0.320544958114624, -0.07666442543268204, 0.0005791853182017803, 0.0031320403795689344]"
STATE_MOTOR,1.0399999767541885,"[0.14315049350261688, 0.11973705887794495, 0.6112766265869141, 0.06137086823582649, -0.010947112925350666, 0.4981285035610199]","[0.04522419720888138, -0.14502951502799988, -0.16779941320419312, -0.13585659861564636, -0.12024799734354019, -0.14346611499786377]","[-0.027038607746362686, -0.43709859251976013, -0.29448604583740234, -0.06897228956222534, 0.0005704360082745552, 0.0028000951278954744]"
